date,price,volume,market_cap
2021-08-25,49828.03845,65083046848.0,919046656036.0
2021-08-24,50444.79609,63427233892.0,937077207548.0
2021-08-23,49451.46797,54305803375.0,918252636934.0
2021-08-22,49685.0916,66932790904.0,920956990034.0
2021-08-21,49290.63142,64823787278.0,897465475109.0
2021-08-20,46907.19985,57015323932.0,849460246208.0
2021-08-19,45892.6758,74813786340.0,847896521851.0
2021-08-18,47029.59826,76216552899.0,863499932236.0
2021-08-17,47968.2045,66521713775.0,881240961278.0
2021-08-16,47320.043,60388411065.0,871847138944.0
2021-08-15,48083.78693,63747047794.0,884526105405.0
2021-08-14,47799.97212,66684585358.0,867420364756.0
2021-08-13,46204.28381,80625549753.0,843658955882.0
2021-08-12,46698.7934,65924957909.0,865313524335.0
2021-08-11,46510.7161,72283654172.0,856134898663.0
2021-08-10,46433.78513,74184672057.0,842714141698.0
2021-08-09,45262.10928,75737447467.0,832151493680.0
2021-08-08,44665.77153,74440143149.0,817328586552.0
2021-08-07,42997.39,70411983531.0,776250570813.0
2021-08-06,41286.96,59042920661.0,740145761053.0
2021-08-05,39940.04605,55749176732.0,726853585219.0
2021-08-04,39651.20809,58660971022.0,722087350783.0
2021-08-03,40368.21,66317530652.0,743370673763.0
2021-08-02,42475.97429,58507194382.0,778532262681.0
2021-08-01,42278.66,73216348004.0,781288809338.0
2021-07-31,42094.78,58156415289.0,743518127669.0
2021-07-30,40542.05,71065073252.0,747876722584.0
2021-07-29,40816.35,86298185116.0,747991262254.0
2021-07-28,39204.3,88056814919.0,706886857255.0
2021-07-27,40497.98788,84057801560.0,718521334087.0
2021-07-26,35244.4,40433578091.0,644752032174.0
2021-07-25,34484.24,48296097849.0,635148001917.0
2021-07-24,33506.09382,43696585344.0,609309809498.0
2021-07-23,32489.11,54591578894.0,602767264602.0
2021-07-22,32766.05656,50268395206.0,585072482636.0
2021-07-21,30944.29,47087937607.0,559670772835.0
2021-07-20,31882.70299,36608378155.0,584947899229.0
2021-07-19,32372.27,35431331812.0,595821087427.0
2021-07-18,31887.17,39981969159.0,591794208880.0
2021-07-17,32181.79523,54022773717.0,595476652908.0
2021-07-16,33141.4,55759464576.0,602118163098.0
2021-07-15,33046.03,47348114517.0,609145086950.0
2021-07-14,33285.78218,54416065045.0,616022524218.0
2021-07-13,34561.15,59765045362.0,631940462199.0
2021-07-12,34534.33,55801800861.0,633661622140.0
2021-07-11,34215.51588,66022713756.0,631995994564.0
2021-07-10,34037.42773,76918683136.0,621900214875.0
2021-07-09,33868.69289,66246736882.0,616771714032.0
2021-07-08,34955.62,57955368704.0,647785958080.0
2021-07-07,35046.03,61017993116.0,640276009208.0
2021-07-06,35308.19788,50617003705.0,639199767237.0
2021-07-05,35920.38,38805155755.0,661282250051.0
2021-07-04,34884.82,40253461669.0,642886925899.0
2021-07-03,33861.64,53898509084.0,623898253988.0
2021-07-02,35019.70484,55957183185.0,632116199378.0
2021-07-01,36081.62983,57470426223.0,654591266168.0
2021-06-30,36469.99821,58783976277.0,666182520525.0
2021-06-29,35103.5689,56438771250.0,646021908097.0
2021-06-28,34579.03,60510865624.0,619229331443.0
2021-06-27,32618.30514,68428884823.0,589940076930.0
2021-06-26,35441.65067,60748465088.0,625649652814.0
2021-06-25,35176.7345,60517323380.0,631375005550.0
2021-06-24,34720.77,96666188116.0,632330156621.0
2021-06-23,33282.26978,97091051263.0,599557521030.0
2021-06-22,35677.32937,78609740782.0,621632197017.0
2021-06-21,35906.57,55193357753.0,657157712382.0
2021-06-20,36292.91,62826737678.0,669780574180.0
2021-06-19,38128.36,61575865500.0,693100773044.0
2021-06-18,39522.52,69040871645.0,723367484385.0
2021-06-17,40438.51173,64077215237.0,738603361116.0
2021-06-16,41267.29017,72036187548.0,753254894034.0
2021-06-15,40920.03,76608277490.0,742966801821.0
2021-06-14,39356.80282,57312107534.0,681338537450.0
2021-06-13,37328.2,63889684892.0,668970872519.0
2021-06-12,37565.99,65346487154.0,692821940181.0
2021-06-11,38252.79,79255034405.0,692715176886.0
2021-06-10,37505.98587,72582508402.0,652523327950.0
2021-06-09,33999.95541,67316790680.0,615422095653.0
2021-06-08,36782.91,51875832505.0,671980076063.0
2021-06-07,36395.11991,54522810549.0,673081231185.0
2021-06-06,37883.49451,60989365547.0,685053016476.0
2021-06-05,39192.46,67365715556.0,694379238361.0
2021-06-04,39429.13,58852534940.0,721335768939.0
2021-06-03,38208.60717,65099865344.0,697910974157.0
2021-06-02,37790.23643,67803254598.0,684853201608.0
2021-06-01,37491.61,84345634531.0,676387670384.0
2021-05-31,36310.19,74745448305.0,663876381066.0
2021-05-30,37151.65761,78991545500.0,659570931291.0
2021-05-29,38760.06116,70858555178.0,684848737522.0
2021-05-28,40249.96678,71587942585.0,725542174811.0
2021-05-27,40709.59481,75075011442.0,733964555266.0
2021-05-26,39718.89322,87992997205.0,711605190044.0
2021-05-25,39670.04,108924114128.0,691331455617.0
2021-05-24,38198.16,86352787200.0,655319326894.0
2021-05-23,38706.64,113989186247.0,701047511242.0
2021-05-22,42023.62,111544715890.0,730875968423.0
2021-05-21,42326.97,189296826007.0,744282948120.0
2021-05-20,43499.88979,145277986785.0,730792972234.0
2021-05-19,45697.75,97378342015.0,826103820088.0
2021-05-18,46408.69,113942304202.0,828487211712.0
2021-05-17,49696.09254,86152547558.0,892441182838.0
2021-05-16,50567.6576,80418871902.0,913495927383.0
2021-05-15,51384.65381,104643650677.0,937878585892.0
2021-05-14,51298.13,147012793469.0,931899652928.0
2021-05-13,57885.79931,91534666588.0,1045391438304.0
2021-05-12,56828.85543,109665832582.0,1044004192055.0
2021-05-11,59447.8705,97599777791.0,1079307825851.0
2021-05-10,59112.95893,102692816568.0,1083790449997.0
2021-05-09,59430.90584,96516445929.0,1093435833062.0
2021-05-08,58550.19154,96543881309.0,1061921862762.0
2021-05-07,58305.62094,97608603995.0,1064446944567.0
2021-05-06,57850.88587,104577993094.0,1044403338261.0
2021-05-05,57160.54134,104329510589.0,1033465775784.0
2021-05-04,58895.89,79856745598.0,1082878568187.0
2021-05-03,57853.37996,70170320536.0,1062364792635.0
2021-05-02,58433.61184,84085140058.0,1079591278281.0
2021-05-01,57814.9451,81510348963.0,1032701217461.0
2021-04-30,55158.00221,78228039366.0,1006900370692.0
2021-04-29,56159.30524,79980719165.0,1023297672247.0
2021-04-28,55392.54578,88040474936.0,1019353281891.0
2021-04-27,54229.30138,97639482840.0,988564795880.0
2021-04-26,50471.37,73945549998.0,927035095762.0
2021-04-25,51084.09851,118673612341.0,934950269596.0
2021-04-24,52049.55425,172670297787.0,931686556046.0
2021-04-23,55331.42799,127377801204.0,1005208001116.0
2021-04-22,56715.88528,114642171909.0,1035703581382.0
2021-04-21,56983.76,122923034039.0,1036449270399.0
2021-04-20,57424.30537,139509205538.0,1052425348213.0
2021-04-19,60274.64,185812398998.0,1045652144528.0
2021-04-18,62420.53926,159749829773.0,1144740077838.0
2021-04-17,63493.56,165610153605.0,1152385884372.0
2021-04-16,63628.83,169238154522.0,1174837897129.0
2021-04-15,64816.10187,173884088328.0,1184937003555.0
2021-04-14,63720.71,158430038672.0,1161411096748.0
2021-04-13,61095.00873,100979406141.0,1123013039967.0
2021-04-12,60590.05514,97875436777.0,1117365110732.0
2021-04-11,61210.69,103026133875.0,1118708770341.0
2021-04-10,58841.41,77270327842.0,1087296640270.0
2021-04-09,58087.98073,104686589216.0,1067929892062.0
2021-04-08,58627.11289,109029801399.0,1064137361929.0
2021-04-07,59398.74289,104554598226.0,1091770394391.0
2021-04-06,59134.63,97931171133.0,1084528725631.0
2021-04-05,58412.53402,104713372859.0,1077506387551.0
2021-04-04,59690.99804,91212846892.0,1100367640720.0
2021-04-03,60063.77636,105128774134.0,1106625591885.0
2021-04-02,59319.27069,115654009709.0,1099175922466.0
2021-04-01,59777.71,102853343111.0,1095749772784.0
2021-03-31,59311.03858,98089413350.0,1089305782131.0
2021-03-30,58339.97395,91499980031.0,1062399656261.0
2021-03-29,56489.17,82011404714.0,1042070133008.0
2021-03-28,56456.80392,88506866567.0,1029633507508.0
2021-03-27,55002.76979,108542946099.0,992845345260.0
2021-03-26,53139.13024,131460234154.0,972876679744.0
2021-03-25,57028.63,99933043546.0,1029272089119.0
2021-03-24,55799.02,109449851793.0,1020684367090.0
2021-03-23,58200.01,92548643675.0,1059665036030.0
2021-03-22,58549.97,95572143442.0,1068857787372.0
2021-03-21,59869.85,87958442364.0,1096422104536.0
2021-03-20,59448.83114,101631795534.0,1087318165332.0
2021-03-19,60024.60188,113184110344.0,1090993900551.0
2021-03-18,58863.67749,103479709534.0,1047096715188.0
2021-03-17,56788.88401,129824122178.0,1032475724523.0
2021-03-16,60550.87471,127943028373.0,1072861279123.0
2021-03-15,61617.99661,122350418659.0,1127962802204.0
2021-03-14,61662.20596,133874862331.0,1096783082569.0
2021-03-13,58031.00081,132357056562.0,1059963767317.0
2021-03-12,58131.33583,138622973048.0,1049412610454.0
2021-03-11,57286.43245,120454358101.0,1032239421687.0
2021-03-10,54839.97917,117158259799.0,1006047046300.0
2021-03-09,52326.86244,101647849696.0,946662347611.0
2021-03-08,51409.22675,86479140579.0,935917409236.0
2021-03-07,49081.95351,97560333723.0,901644582924.0
2021-03-06,49389.9809,117859323450.0,889473556807.0
2021-03-05,51738.86485,119186130857.0,920924781727.0
2021-03-04,52513.11529,108365200914.0,939512750119.0
2021-03-03,50179.37278,111601588573.0,905796140015.0
2021-03-02,49752.65017,112766464735.0,886579969868.0
2021-03-01,46540.99196,94856286510.0,834743254119.0
2021-02-28,48346.55295,119956885362.0,878310825155.0
2021-02-27,48380.67122,136768565574.0,868707953809.0
2021-02-26,51791.92133,124602948615.0,931552716323.0
2021-02-25,51223.54034,174558097499.0,927168184009.0
2021-02-24,54099.98066,212151513118.0,913257487104.0
2021-02-23,57411.01182,149261235644.0,1019306544378.0
2021-02-22,58301.83149,139771860153.0,1062173524747.0
2021-02-21,57530.02169,140453622251.0,1047912759138.0
2021-02-20,56229.12061,113055134901.0,989022402979.0
2021-02-19,52493.72668,120111456626.0,966867951236.0
2021-02-18,52514.9566,142714894909.0,948273280355.0
2021-02-17,50344.0175,128596282135.0,909963253204.0
2021-02-16,48884.83731,121933582464.0,890979166011.0
2021-02-15,49566.06073,144739442865.0,904294295185.0
2021-02-14,48089.52149,143039618394.0,879475823411.0
2021-02-13,48654.38443,137346856099.0,885659635122.0
2021-02-12,48523.09966,125776147417.0,860969534626.0
2021-02-11,47281.52642,129490884291.0,852080990172.0
2021-02-10,47893.55162,183198175979.0,868140615964.0
2021-02-09,46225.49641,118889434702.0,766279221914.0
2021-02-08,39654.67037,102991144866.0,720053161967.0
2021-02-07,40858.55162,106251967992.0,742154277236.0
2021-02-06,38280.06292,100182647822.0,699542082662.0
2021-02-05,38734.57556,95050564959.0,698357377545.0
2021-02-04,37565.35781,89352747406.0,680092225536.0
2021-02-03,35943.3423,86758683274.0,645559209206.0
2021-02-02,34599.99767,89774569869.0,627169519579.0
2021-02-01,34275.23155,79168365015.0,622243238404.0
2021-01-31,34823.46647,144056482145.0,633604068982.0
2021-01-30,38320.82553,152370872356.0,651330512375.0
2021-01-29,33755.54937,102591907667.0,590626513517.0
2021-01-28,32503.85599,90755198572.0,578889895941.0
2021-01-27,32773.46565,94141056518.0,594982368471.0
2021-01-26,34818.219,85932342667.0,620636318881.0
2021-01-25,32941.58032,71915450466.0,599252216356.0
2021-01-24,33293.43394,92468003470.0,601514283280.0
2021-01-23,33800.9618,139223374167.0,592458335565.0
2021-01-22,35477.52446,104277748206.0,613606162666.0
2021-01-21,36371.0939,98186705206.0,653840590324.0
2021-01-20,37701.57868,94696323433.0,685127879869.0
2021-01-19,37365.98473,85952054615.0,670424015901.0
2021-01-18,36682.76063,92863643157.0,663270945739.0
2021-01-17,37910.76421,123693873048.0,685154441526.0
2021-01-16,39645.49912,117305372508.0,697436710488.0
2021-01-15,40000.01421,114931563480.0,716637812011.0
2021-01-14,37626.12656,126174618900.0,645088905820.0
2021-01-13,36524.89202,176864618866.0,648089950367.0
2021-01-12,38223.37371,182855100855.0,638126812426.0
2021-01-11,41255.9792,107609376316.0,737715778475.0
2021-01-10,41291.46597,134582898529.0,749903824716.0
2021-01-09,41849.9064,172295440555.0,739499799350.0
2021-01-08,40164.159,141292953594.0,706528659352.0
2021-01-07,36904.21825,120556816942.0,646919963465.0
2021-01-06,34359.99007,125426476003.0,598928102302.0
2021-01-05,33553.45055,130918256521.0,591803523640.0
2021-01-04,34717.66274,124349523094.0,621795048371.0
2021-01-03,33158.61244,70104243266.0,570431197310.0
2021-01-02,29560.02755,64558591252.0,542990405376.0
2021-01-01,29272.57805,79271345826.0,536314969328.0
2020-12-31,28938.01888,73712221377.0,523104839357.0
2020-12-30,27392.54055,68162303669.0,496187947759.0
2020-12-29,27431.9044,99495188799.0,501662962255.0
2020-12-28,28331.09273,102567647653.0,503085319305.0
2020-12-27,26698.36729,68174322705.0,469618701989.0
2020-12-26,24715.0783,57592757107.0,446375556422.0
2020-12-25,23749.0147,74435058819.0,431381467834.0
2020-12-24,24011.06862,72103119537.0,437386596218.0
2020-12-23,23801.64017,83963380723.0,428962781517.0
2020-12-22,24065.5178,85145371413.0,432068558159.0
2020-12-21,24249.9572,71034858155.0,438084395865.0
2020-12-20,24077.49414,63655496242.0,433408582773.0
2020-12-19,23239.69877,117018623816.0,424807678680.0
2020-12-18,23656.65347,119966786315.0,419778522334.0
2020-12-17,21395.55444,48227478063.0,372499190037.0
2020-12-16,19540.78258,37207256823.0,359262989997.0
2020-12-15,19346.86037,35594491141.0,355900072299.0
2020-12-14,19393.31475,36129560661.0,354908722065.0
2020-12-13,18905.25987,37864610631.0,342883193665.0
2020-12-12,18236.77637,51456006610.0,333126430004.0
2020-12-11,18541.85465,42051607215.0,339862101398.0
2020-12-10,18624.6332,51894238233.0,339169288875.0
2020-12-09,19268.37765,36072867924.0,351716110113.0
2020-12-08,19403.80315,33514897153.0,356357579476.0
2020-12-07,19374.85139,31248872995.0,355303487881.0
2020-12-06,19167.43332,43493402327.0,352394017893.0
2020-12-05,19510.63995,42711852977.0,354653480586.0
2020-12-04,19587.14569,45460478690.0,357548224635.0
2020-12-03,19330.50818,64736169957.0,351583352343.0
2020-12-02,19877.36832,68651048241.0,357418673134.0
2020-12-01,19802.67892,47907519458.0,350768118967.0
2020-11-30,18309.85198,39169112135.0,333623131271.0
2020-11-29,17846.94377,40948231070.0,320959715772.0
2020-11-28,17419.95808,66090936295.0,315076279274.0
2020-11-27,18911.14877,76574550474.0,322683382857.0
2020-11-26,19461.56864,66020446070.0,353357152750.0
2020-11-25,19412.4943,65582487334.0,349606772372.0
2020-11-24,18750.75866,56013957456.0,341944154691.0
2020-11-23,18740.8989,51842917681.0,341719648443.0
2020-11-22,18956.34315,51342425636.0,346810483010.0
2020-11-21,18798.61459,51247577104.0,339782497231.0
2020-11-20,18139.03618,61088362076.0,330660347306.0
2020-11-19,18475.03514,72012568911.0,331419792599.0
2020-11-18,17829.76472,45999622881.0,316502527418.0
2020-11-17,16842.98402,32816346806.0,303249393769.0
2020-11-16,16131.79857,31319340855.0,296296699174.0
2020-11-15,16320.0472,36181426857.0,296890514838.0
2020-11-14,16463.29377,46113488950.0,301643276630.0
2020-11-13,16299.94364,42629399359.0,294819304890.0
2020-11-12,15949.5044,34076621282.0,288682936494.0
2020-11-11,15429.00597,42038978766.0,283781645786.0
2020-11-10,15798.201,39301152286.0,284840712675.0
2020-11-09,15613.43327,44191246290.0,281457720322.0
2020-11-08,15741.75486,43966023320.0,284108062642.0
2020-11-07,15922.32559,64505570472.0,288455228523.0
2020-11-06,15710.75621,45894350398.0,272633809888.0
2020-11-05,14212.51163,36787608743.0,257381109206.0
2020-11-04,14034.32113,31957453140.0,252079847198.0
2020-11-03,13826.96149,28341039633.0,251772697766.0
2020-11-02,13881.86907,27500088065.0,254930532220.0
2020-11-01,13984.74925,32985934325.0,254384806361.0
2020-10-31,13661.9601,35824994060.0,248695600093.0
2020-10-30,13629.99196,35824326415.0,246797158759.0
2020-10-29,13837.30674,40460863642.0,249011575352.0
2020-10-28,13775.68165,32537705771.0,247385893171.0
2020-10-27,13215.24631,23955461477.0,241914487368.0
2020-10-26,13327.97549,23616907117.0,241630988926.0
2020-10-25,13139.41763,22616597578.0,241080144140.0
2020-10-24,13014.06317,32656688932.0,239378934757.0
2020-10-23,13162.64828,44415617058.0,239244404696.0
2020-10-22,13190.0937,38524738668.0,230398925867.0
2020-10-21,12004.20824,26904815395.0,219245674077.0
2020-10-20,11799.99117,18200393176.0,214382343089.0
2020-10-19,11490.01581,15237087835.0,211547198368.0
2020-10-18,11386.51967,18609745832.0,209973844655.0
2020-10-17,11539.22069,25895236933.0,210346030916.0
2020-10-16,11573.55366,23046051336.0,211240903138.0
2020-10-15,11544.5787,22671063127.0,211064738669.0
2020-10-14,11542.29384,27767799954.0,211938062475.0
2020-10-13,11696.4827,21028934723.0,211837518483.0
2020-10-12,11429.45134,18400993817.0,210284916215.0
2020-10-11,11463.74364,23905936789.0,209734341243.0
2020-10-10,11101.81568,23417400426.0,203184007851.0
2020-10-09,10931.02328,18775481111.0,198619252013.0
2020-10-08,10679.0279,20562068865.0,196530345918.0
2020-10-07,10792.26038,19914334722.0,198030505841.0
2020-10-06,10784.67082,18073068401.0,198061224066.0
2020-10-05,10684.271,15472962157.0,196195661644.0
2020-10-04,10593.70297,20391901420.0,195151108987.0
2020-10-03,10662.01398,28608315280.0,194792345005.0
2020-10-02,10903.28751,23740107473.0,199013390077.0
2020-10-01,10843.68933,22225613190.0,198798360070.0
2020-09-30,10855.71614,23902695207.0,198551103779.0
2020-09-29,10937.0078,22685381480.0,201247059798.0
2020-09-28,10794.71235,19197868192.0,198230862185.0
2020-09-27,10769.90733,22140813156.0,198168996917.0
2020-09-26,10747.70807,27637879181.0,197360295367.0
2020-09-25,10763.75373,28632863995.0,193160151427.0
2020-09-24,10530.33233,24341912906.0,192973686930.0
2020-09-23,10557.44493,31760586511.0,193612405818.0
2020-09-22,10982.25948,32049045620.0,197524615883.0
2020-09-21,11083.42857,27984393948.0,201893765075.0
2020-09-20,11139.96595,29847423554.0,203594887335.0
2020-09-19,11018.74396,33299227980.0,201992991338.0
2020-09-18,11036.74464,38373393891.0,201350751780.0
2020-09-17,11079.28996,38086295936.0,201366679797.0
2020-09-16,10926.45873,36621455088.0,199132248075.0
2020-09-15,10737.48359,31933742977.0,194196335568.0
2020-09-14,10558.52097,28367164217.0,192127881478.0
2020-09-13,10476.9701,27091848643.0,191680565611.0
2020-09-12,10386.96006,32078835060.0,190370332139.0
2020-09-11,10464.14079,32645377052.0,190999091020.0
2020-09-10,10335.32472,37822798641.0,188204222608.0
2020-09-09,10397.84253,40939773952.0,187507101788.0
2020-09-08,10392.07319,41532337191.0,187748825398.0
2020-09-07,10339.13787,56682146859.0,188480626408.0
2020-09-06,10547.91697,47745079005.0,189709036351.0
2020-09-05,10602.9688,51279765459.0,191811080130.0
2020-09-04,11435.02012,41460895660.0,203871519786.0
2020-09-03,11945.58265,40828722690.0,213802951608.0
2020-09-02,12044.02119,36030623507.0,219184566363.0
2020-09-01,11764.46311,28817684113.0,215789549308.0
2020-08-31,11704.63524,25043705473.0,214429322463.0
2020-08-30,11551.26249,24334715747.0,212233299545.0
2020-08-29,11504.09768,32588672017.0,211036707877.0
2020-08-28,11549.16864,32828842214.0,209653734746.0
2020-08-27,11519.64724,36827771242.0,210613286486.0
2020-08-26,11761.36045,31693401989.0,212634135184.0
2020-08-25,11822.06015,27473249748.0,216678337890.0
2020-08-24,11707.26344,25832518309.0,214622667029.0
2020-08-23,11687.6584,34813826010.0,213530755733.0
2020-08-22,11874.02169,31263106135.0,216936115830.0
2020-08-21,11878.7376,33930368814.0,217781876319.0
2020-08-20,12007.45379,40374416081.0,217876175357.0
2020-08-19,12364.51586,42796629889.0,224500807944.0
2020-08-18,12394.34502,29928688831.0,222199281267.0
2020-08-17,11912.90806,27103038829.0,218601707689.0
2020-08-16,11966.48828,31579519762.0,219092295047.0
2020-08-15,11830.53028,37984318895.0,216718826119.0
2020-08-14,11773.08846,35020081228.0,213109715698.0
2020-08-13,11607.74082,42464680751.0,211560773190.0
2020-08-12,11927.49191,37908458366.0,214723636952.0
2020-08-11,12031.87065,36150631838.0,219302265535.0
2020-08-10,11784.90545,27135096720.0,215278340524.0
2020-08-09,11802.1359,31999650196.0,215438751400.0
2020-08-08,11885.86315,34481886917.0,216166488275.0
2020-08-07,11895.07183,37150220757.0,216738012060.0
2020-08-06,11769.26961,31972193672.0,211293357711.0
2020-08-05,11391.63352,33863638682.0,207438823630.0
2020-08-04,11465.33959,35112734941.0,207580399211.0
2020-08-03,12078.65812,52188598141.0,209079136871.0
2020-08-02,11848.39451,41384071142.0,213902838533.0
2020-08-01,11425.72023,32449292483.0,206321493648.0
2020-07-31,11157.27194,36055471756.0,203287249281.0
2020-07-30,11282.25087,39989495153.0,204223624325.0
2020-07-29,11204.30926,63042796645.0,202236990315.0
2020-07-28,11339.80296,42213334217.0,191974092890.0
2020-07-27,10073.2253,28010517869.0,181128830062.0
2020-07-26,9716.605724,21037125904.0,177235876017.0
2020-07-25,9629.070858,22466772027.0,176100044831.0
2020-07-24,9627.169019,23101832608.0,175708055736.0
2020-07-23,9524.321572,19256793736.0,172605073940.0
2020-07-22,9419.40045,18926176905.0,171487341826.0
2020-07-21,9212.380926,13940188804.0,169211575089.0
2020-07-20,9213.285054,11947063843.0,168778549975.0
2020-07-19,9196.230068,12785910296.0,168882482359.0
2020-07-18,9176.80158,15270491656.0,168468973413.0
2020-07-17,9220.828575,16582669315.0,168514199418.0
2020-07-16,9269.704971,14662526150.0,170079990853.0
2020-07-15,9273.110343,16272167656.0,170007187866.0
2020-07-14,9320.456358,14936740774.0,171003296256.0
2020-07-13,9313.256344,11952544232.0,170437661040.0
2020-07-12,9283.619996,13061147820.0,170216321880.0
2020-07-11,9288.71267,16354705418.0,169589057282.0
2020-07-10,9429.390147,17978271912.0,171942322550.0
2020-07-09,9453.376947,16333234232.0,172116575808.0
2020-07-08,9363.358154,17246307334.0,170776445834.0
2020-07-07,9342.540316,16794093512.0,169604879656.0
2020-07-06,9137.447369,12978699503.0,166899354330.0
2020-07-05,9178.1391,12619370983.0,167429731224.0
2020-07-04,9117.536881,16093715203.0,167474065005.0
2020-07-03,9253.257937,16368750495.0,168813597933.0
2020-07-02,9283.111145,15043273940.0,169227695662.0
2020-07-01,9190.720681,15421116289.0,168532494578.0
2020-06-30,9219.392814,14838631119.0,167934859484.0
2020-06-29,9178.957416,16823321855.0,166863119578.0
2020-06-28,9191.410748,16646055897.0,167950056937.0
2020-06-27,9290.336556,18745051956.0,169288251679.0
2020-06-26,9324.516686,21449477390.0,170176296001.0
2020-06-25,9664.023908,18027557224.0,174051689510.0
2020-06-24,9712.302931,19667576807.0,177451081547.0
2020-06-23,9697.17513,16669106172.0,174537836716.0
2020-06-22,9449.308884,15448764610.0,172135437282.0
2020-06-21,9373.053282,17932871013.0,171291626098.0
2020-06-20,9412.352789,19527343337.0,171951244631.0
2020-06-19,9461.908823,18874354829.0,173229521282.0
2020-06-18,9540.093921,18609541664.0,173978886609.0
2020-06-17,9566.212937,24399990285.0,174692752420.0
2020-06-16,9485.445505,24311638546.0,170263310864.0
2020-06-15,9470.194859,15802769087.0,173240671689.0
2020-06-14,9472.851521,18853236922.0,173561923938.0
2020-06-13,9538.688428,28635953788.0,173363490990.0
2020-06-12,9924.656934,28078869433.0,177655075928.0
2020-06-11,9966.962941,21335294208.0,179960228069.0
2020-06-10,9841.159197,22201874671.0,178607649497.0
2020-06-09,9778.403103,24804583215.0,178825923692.0
2020-06-08,9769.288375,19781866056.0,177067750841.0
2020-06-07,9723.004459,21994182984.0,177309062241.0
2020-06-06,9836.166994,25839305932.0,179228721270.0
2020-06-05,9854.888472,24537394171.0,178371603614.0
2020-06-04,9652.629014,30774114397.0,175715682278.0
2020-06-03,10174.00038,40117755690.0,181818399959.0
2020-06-02,10232.61774,27483501151.0,176141805574.0
2020-06-01,9694.273435,30164673989.0,175722350393.0
2020-05-31,9708.464046,30240847831.0,174986415571.0
2020-05-30,9558.557224,34433975805.0,173820342655.0
2020-05-29,9566.465329,31339127072.0,171065907365.0
2020-05-28,9189.868583,29023731427.0,165951880765.0
2020-05-27,8985.206386,29122854004.0,162995940998.0
2020-05-26,8944.683018,32589017641.0,162281171647.0
2020-05-25,9278.961893,25780142755.0,167779073590.0
2020-05-24,9294.044722,26003317556.0,169162360391.0
2020-05-23,9244.4595,33446538581.0,167804855732.0
2020-05-22,9558.120911,33726116883.0,170759166081.0
2020-05-21,9805.300343,31304878616.0,177817155457.0
2020-05-20,9852.625432,33953354777.0,177791747575.0
2020-05-19,9901.963053,36680111315.0,178660739473.0
2020-05-18,9835.576125,31980216369.0,176741126354.0
2020-05-17,9556.384606,35516301774.0,172807069653.0
2020-05-16,9803.130232,44345543412.0,175071724313.0
2020-05-15,9836.468003,44963754585.0,175679524322.0
2020-05-14,9363.647602,34610987893.0,165909204205.0
2020-05-13,8940.956452,44269698683.0,161057224632.0
2020-05-12,9108.0357,43551499512.0,159916375004.0
2020-05-11,9554.216377,49096426545.0,159826123152.0
2020-05-10,9900.431521,36759061346.0,178685755696.0
2020-05-09,9995.180687,50787616034.0,181977754702.0
2020-05-08,9985.692229,44195883978.0,173692539733.0
2020-05-07,9353.209747,37332792656.0,167826777745.0
2020-05-06,9060.014739,34606031419.0,163732155636.0
2020-05-05,8933.90522,35712348408.0,160941962365.0
2020-05-04,9157.860151,36776322130.0,164772116842.0
2020-05-03,8992.528435,34889762274.0,162713195840.0
2020-05-02,9025.379732,43425802328.0,161118132981.0
2020-05-01,9425.798394,56288690521.0,163081748451.0
2020-04-30,8878.881234,34278610731.0,150712446280.0
2020-04-29,7772.739892,25836558088.0,141607175628.0
2020-04-28,7766.689761,27154195068.0,141335677929.0
2020-04-27,7667.006245,24111822560.0,139184239453.0
2020-04-26,7600.653706,25858610306.0,138203387712.0
2020-04-25,7584.586417,31706852571.0,137798083489.0
2020-04-24,7612.469033,30103580671.0,133567670516.0
2020-04-23,7127.934459,24916975279.0,128120648874.0
2020-04-22,6909.394476,29393938160.0,125825015435.0
2020-04-21,7193.471506,26956989051.0,129289405824.0
2020-04-20,7238.814,25713381020.0,131299883668.0
2020-04-19,7258.392591,24783424487.0,130947107631.0
2020-04-18,7127.521096,30376034250.0,129518207871.0
2020-04-17,7136.021271,33497785089.0,126464114156.0
2020-04-16,6915.825191,26821228376.0,124596359706.0
2020-04-15,6956.211498,28504195497.0,125895041725.0
2020-04-14,6925.828476,31953029026.0,123588123155.0
2020-04-13,7151.799963,25365748776.0,127014900702.0
2020-04-12,6930.589448,30015475132.0,125695053283.0
2020-04-11,7291.256766,32004749572.0,127757875238.0
2020-04-10,7355.680725,28609068745.0,133591007346.0
2020-04-09,7376.150589,32753738689.0,133529754680.0
2020-04-08,7428.30619,39144962206.0,133817605170.0
2020-04-07,7291.003705,31594108803.0,129472682894.0
2020-04-06,6874.528639,25269670113.0,124308425038.0
2020-04-05,6867.941778,27880150848.0,123733079485.0
2020-04-04,7009.42559,37167518959.0,124606219965.0
2020-04-03,7112.018153,35949707671.0,122725401428.0
2020-04-02,6601.951969,25637412067.0,115302473166.0
2020-04-01,6496.83391,27431559375.0,117897004413.0
2020-03-31,6546.928547,27021350125.0,114501719213.0
2020-03-30,6241.95689,23647684302.0,111751694357.0
2020-03-29,6378.656392,27085157179.0,113826923632.0
2020-03-28,6820.942204,28806208013.0,122203325297.0
2020-03-27,6750.800609,29627849181.0,121738455842.0
2020-03-26,6909.427938,37094888214.0,121546867685.0
